TimeStamp,Channel1,Channel2,Channel3,Channel4
218788373.000,47021.000,52136.000,10142.000,22693.000
218788373.000,48256.000,47740.000,54384.000,28786.000
218788373.000,51376.000,7085.000,36509.000,39329.000
218788374.000,1644.000,53103.000,52839.000,14680.000
218788374.000,4174.000,36691.000,59456.000,45631.000
218788374.000,6810.000,28561.000,23427.000,44683.000
218788374.000,7995.000,34365.000,33343.000,34111.000
218788374.000,9904.000,8890.000,37808.000,58793.000
218788374.000,10120.000,29056.000,42615.000,11644.000
218788374.000,21862.000,38488.000,48191.000,35391.000
218788374.000,27994.000,37462.000,27199.000,36927.000
218788374.000,32894.000,41854.000,2943.000,3452.000
218788374.000,34441.000,3471.000,52108.000,31620.000
218788374.000,41275.000,34365.000,34111.000,34879.000
218788374.000,44175.000,62090.000,16250.000,40574.000
218788374.000,47012.000,41381.000,17053.000,42653.000
218788374.000,50797.000,55399.000,36675.000,53830.000
218788374.000,58817.000,15801.000,12984.000,37825.000
218788375.000,4481.000,32899.000,4734.000,45945.000
218788375.000,5064.000,20168.000,3011.000,5567.000
218788375.000,6011.000,42874.000,45939.000,49265.000
218788375.000,15256.000,33173.000,48779.000,19340.000
218788375.000,16260.000,25464.000,29822.000,1410.000
218788375.000,17317.000,49304.000,37010.000,43422.000
218788375.000,22638.000,3338.000,26546.000,16548.000
218788375.000,26996.000,26990.000,33361.000,60761.000
218788375.000,33176.000,7576.000,27020.000,12427.000
218788375.000,33992.000,18631.000,59587.000,18369.000
218788375.000,43720.000,8135.000,54211.000,11713.000
218788376.000,5042.000,20921.000,44966.000,11423.000
218788376.000,6600.000,16839.000,61122.000,63937.000
218788376.000,19771.000,41789.000,33599.000,34367.000
218788376.000,23179.000,44938.000,31116.000,3211.000
218788376.000,48443.000,35645.000,33855.000,34367.000
218788376.000,52607.000,42875.000,44660.000,46965.000
218788376.000,52936.000,19653.000,8631.000,10433.000
218788376.000,55129.000,37214.000,49731.000,28991.000
218788376.000,56960.000,5755.000,23421.000,7038.000
218788377.000,4754.000,18821.000,6779.000,21891.000
218788377.000,7570.000,5771.000,62093.000,59537.000
218788377.000,12978.000,60095.000,39363.000,28088.000
218788377.000,15541.000,59564.000,31385.000,49572.000
218788377.000,17274.000,19060.000,31082.000,62574.000
218788377.000,17573.000,65432.000,3216.000,15004.000
218788377.000,17727.000,43849.000,5447.000,17736.000
218788377.000,44919.000,35695.000,38989.000,11098.000
218788377.000,53660.000,20383.000,9632.000,56478.000
218788377.000,55678.000,25467.000,27767.000,57975.000
218788378.000,17778.000,41310.000,50495.000,41559.000
218788378.000,39810.000,21366.000,32119.000,34430.000
218788378.000,43677.000,53405.000,47254.000,55959.000
218788378.000,63688.000,42696.000,15555.000,40130.000
218788378.000,64060.000,52285.000,33855.000,32575.000
218788379.000,6319.000,7842.000,34458.000,64167.000
218788379.000,20374.000,40592.000,8075.000,34704.000
218788379.000,22184.000,19100.000,3984.000,56220.000
218788379.000,34929.000,29025.000,49250.000,43626.000
218788379.000,35398.000,15933.000,42047.000,38207.000
218788379.000,36155.000,34365.000,33343.000,34367.000
218788379.000,43156.000,1428.000,21385.000,45704.000
218788379.000,61632.000,49088.000,37807.000,12978.000
218788379.000,63086.000,8024.000,2113.000,8023.000
218788379.000,63366.000,20608.000,63606.000,62330.000
218788380.000,1173.000,17290.000,38038.000,7065.000
218788380.000,23941.000,16008.000,60801.000,36474.000
218788380.000,42670.000,11960.000,24500.000,37293.000
218788380.000,43648.000,36224.000,7808.000,40830.000
218788380.000,47419.000,34109.000,34111.000,34623.000
218788380.000,57409.000,15677.000,33855.000,34879.000
218788380.000,57724.000,52106.000,46715.000,58233.000
218788381.000,5238.000,49268.000,24173.000,34668.000
218788381.000,12904.000,37228.000,55905.000,20560.000
218788381.000,41088.000,6270.000,19314.000,55410.000
218788381.000,47675.000,34109.000,34111.000,34623.000
218788381.000,56748.000,27057.000,3338.000,41926.000
218788381.000,56956.000,18031.000,6766.000,33655.000
218788382.000,8588.000,65415.000,20098.000,43141.000
218788382.000,10572.000,38461.000,34879.000,34367.000
218788382.000,14464.000,41095.000,17788.000,13188.000
218788382.000,21563.000,34621.000,34367.000,34623.000
218788382.000,41836.000,342.000,41791.000,35135.000
218788382.000,54411.000,34178.000,55428.000,7048.000
218788383.000,14501.000,12451.000,46478.000,9359.000
218788383.000,16699.000,34365.000,34367.000,34623.000
218788383.000,23946.000,39559.000,23937.000,65410.000
218788383.000,31327.000,3669.000,51263.000,35903.000
218788383.000,31893.000,37257.000,57225.000,33681.000
218788383.000,41787.000,34365.000,34111.000,34367.000
218788383.000,44151.000,61557.000,47472.000,4462.000
218788383.000,45419.000,26475.000,54118.000,24927.000
218788383.000,48445.000,39741.000,38719.000,34367.000
218788383.000,53646.000,62095.000,17801.000,39303.000
218788383.000,65406.000,63098.000,54905.000,1658.000
218788384.000,23707.000,17821.000,51084.000,41608.000
218788384.000,30556.000,27455.000,46911.000,34879.000
218788384.000,33687.000,44952.000,17544.000,32134.000
218788384.000,48299.000,20394.000,64429.000,9135.000
218788385.000,2170.000,3704.000,47481.000,63608.000
218788385.000,10812.000,9021.000,33855.000,35135.000
218788385.000,15771.000,2965.000,14986.000,36751.000
218788385.000,28995.000,37693.000,34623.000,35647.000
218788385.000,29828.000,8313.000,22387.000,62588.000
218788385.000,30331.000,59259.000,125.000,50299.000
218788385.000,38016.000,32892.000,46958.000,59249.000
218788385.000,49221.000,47165.000,34879.000,34623.000
218788385.000,54473.000,6344.000,49603.000,61122.000
218788385.000,64410.000,50068.000,48771.000,48008.000
218788385.000,64652.000,10636.000,4741.000,48258.000
218788386.000,3338.000,37751.000,37119.000,35509.000
218788386.000,18297.000,10868.000,20834.000,35942.000
218788386.000,18849.000,5780.000,16528.000,10395.000
218788386.000,20375.000,22168.000,4743.000,5252.000
218788386.000,22134.000,18540.000,53091.000,8555.000
218788386.000,29333.000,152.000,1162.000,29573.000
218788386.000,32118.000,17507.000,26944.000,25180.000
218788386.000,32571.000,34365.000,34879.000,34623.000
218788386.000,38000.000,10843.000,27967.000,53331.000
218788386.000,40648.000,30151.000,64963.000,17345.000
218788386.000,46736.000,33930.000,32652.000,44176.000
218788386.000,51259.000,33853.000,34111.000,34879.000
218788386.000,52820.000,32573.000,35647.000,36419.000
218788386.000,52874.000,34448.000,19848.000,51087.000
218788386.000,56007.000,13749.000,57539.000,20161.000
218788387.000,3450.000,56940.000,51295.000,56176.000
218788387.000,7483.000,35389.000,33343.000,34367.000
218788387.000,34169.000,40820.000,40793.000,34913.000
218788387.000,35528.000,20423.000,56761.000,58817.000
218788387.000,48751.000,41319.000,57936.000,1878.000
218788387.000,55426.000,63623.000,58242.000,61051.000
218788388.000,88.000,51550.000,1876.000,7489.000
218788388.000,7032.000,9081.000,63100.000,23924.000
218788388.000,14395.000,33853.000,34623.000,34879.000
218788388.000,16328.000,22983.000,63939.000,28609.000
218788388.000,29847.000,64919.000,56712.000,52359.000
218788388.000,34416.000,26968.000,9535.000,35391.000
218788388.000,40361.000,21159.000,7570.000,20116.000
218788388.000,40854.000,48527.000,62604.000,33937.000
218788388.000,41851.000,25971.000,16760.000,26491.000
218788388.000,47224.000,56184.000,26735.000,12651.000
218788389.000,178.000,12204.000,63646.000,50853.000
218788389.000,13463.000,65183.000,58004.000,46988.000
218788389.000,20553.000,63038.000,29247.000,35135.000
218788389.000,25685.000,33624.000,63551.000,46399.000
218788389.000,31432.000,26824.000,13763.000,35777.000
218788389.000,36034.000,47047.000,41659.000,23733.000
218788389.000,40361.000,7835.000,21913.000,23717.000
218788389.000,41068.000,54637.000,31858.000,3170.000
218788389.000,60544.000,3961.000,45687.000,14970.000
218788389.000,62364.000,39579.000,14749.000,1182.000
218788390.000,2875.000,34365.000,33599.000,34623.000
218788390.000,18491.000,33853.000,34111.000,34879.000
218788390.000,19588.000,13959.000,40063.000,61561.000
218788390.000,32629.000,48233.000,38228.000,1126.000
218788390.000,39278.000,34645.000,46655.000,35135.000
218788390.000,39785.000,10342.000,57678.000,2373.000
218788390.000,41388.000,37818.000,47280.000,37029.000
218788390.000,41830.000,1369.000,62814.000,4193.000
218788390.000,45256.000,33736.000,5059.000,23233.000
218788390.000,48516.000,21379.000,20343.000,61557.000
218788390.000,51356.000,46746.000,39315.000,13717.000
218788390.000,53896.000,9610.000,49538.000,43133.000
218788390.000,62827.000,54632.000,40278.000,54095.000
218788391.000,10620.000,33659.000,14718.000,47740.000
218788391.000,17032.000,57227.000,44934.000,12417.000
218788391.000,22216.000,18120.000,4035.000,27329.000
218788391.000,22843.000,34109.000,33599.000,34111.000
218788391.000,30053.000,1116.000,13901.000,19788.000
218788391.000,42555.000,34621.000,34367.000,34367.000
218788391.000,43162.000,2188.000,42886.000,35216.000
218788391.000,44744.000,17095.000,55235.000,19393.000
218788391.000,59848.000,11975.000,56259.000,18369.000
218788392.000,5989.000,53855.000,41791.000,36927.000
218788392.000,13963.000,135.000,32633.000,3706.000
218788392.000,14968.000,19062.000,19811.000,603.000
218788392.000,18747.000,52541.000,34367.000,34367.000
218788392.000,22154.000,18311.000,50560.000,54145.000
218788392.000,27707.000,46911.000,33599.000,34623.000
218788392.000,28256.000,26441.000,33855.000,36160.000
218788392.000,28616.000,4295.000,55491.000,18625.000
218788392.000,53704.000,10439.000,54723.000,11713.000
218788392.000,59008.000,17540.000,6786.000,38268.000
218788393.000,1192.000,54441.000,50851.000,43428.000
218788393.000,33868.000,54868.000,3909.000,57407.000
218788393.000,39791.000,22364.000,46156.000,57694.000
218788393.000,41552.000,46909.000,34111.000,34367.000
218788393.000,44149.000,41064.000,23875.000,17758.000
218788393.000,44702.000,46485.000,12187.000,1952.000
218788393.000,46651.000,34109.000,33855.000,34879.000
218788393.000,52097.000,29825.000,54658.000,64895.000
218788393.000,54697.000,7070.000,45972.000,61599.000
218788393.000,55496.000,16839.000,50627.000,35009.000
218788393.000,55748.000,8636.000,61889.000,53185.000
218788394.000,136.000,7050.000,13442.000,2429.000
218788394.000,2204.000,58522.000,57747.000,41109.000
218788394.000,7588.000,54181.000,6551.000,48024.000
218788394.000,21448.000,24519.000,58051.000,17857.000
218788394.000,28785.000,29804.000,13669.000,16999.000
218788394.000,28827.000,26262.000,25750.000,51867.000
218788394.000,30611.000,39063.000,31394.000,52371.000
218788394.000,39293.000,57975.000,10854.000,41838.000
218788394.000,45232.000,55222.000,4288.000,62140.000
218788394.000,52329.000,26462.000,23361.000,53832.000
218788395.000,1676.000,13197.000,35202.000,18045.000
218788395.000,14464.000,52606.000,2426.000,40826.000
218788395.000,15733.000,25719.000,22382.000,37221.000
218788395.000,19802.000,55876.000,5951.000,35391.000
218788395.000,24891.000,36925.000,33855.000,34111.000
218788395.000,31872.000,14708.000,39029.000,40572.000
218788395.000,33919.000,21371.000,106.000,15213.000
218788395.000,34406.000,57664.000,17983.000,35647.000
218788395.000,36155.000,34109.000,34111.000,34367.000
218788395.000,38320.000,28330.000,61604.000,54443.000
218788395.000,55971.000,65442.000,50848.000,12450.000
218788395.000,57975.000,13419.000,18784.000,23405.000
218788395.000,60872.000,38088.000,15811.000,33729.000
218788395.000,61127.000,62663.000,46275.000,9409.000
218788396.000,1661.000,53363.000,27228.000,17771.000
218788396.000,7545.000,60026.000,42616.000,35444.000
218788396.000,18079.000,18596.000,38554.000,16533.000
218788396.000,18563.000,49541.000,50572.000,36226.000
218788396.000,22935.000,51350.000,5786.000,36507.000
218788396.000,23159.000,43888.000,12111.000,45400.000
218788396.000,28987.000,34877.000,33855.000,34111.000
218788396.000,51837.000,37234.000,8042.000,20085.000
218788396.000,57985.000,40321.000,11898.000,4727.000
218788397.000,3338.000,36669.000,35390.000,34923.000
218788397.000,7597.000,4010.000,38318.000,62642.000
218788397.000,14990.000,28810.000,54416.000,51602.000
218788397.000,19400.000,28104.000,8131.000,35009.000
218788397.000,22331.000,54589.000,34879.000,34879.000
218788397.000,46971.000,53113.000,1125.000,15461.000
218788397.000,51515.000,34109.000,33599.000,34367.000
218788397.000,57270.000,54204.000,30629.000,53921.000
218788398.000,4718.000,31326.000,54631.000,10349.000
218788398.000,11720.000,28104.000,2243.000,28353.000
218788398.000,16699.000,34621.000,34623.000,35647.000
218788398.000,21690.000,64427.000,24481.000,29104.000
218788398.000,31357.000,50043.000,19562.000,43370.000
218788398.000,43427.000,37281.000,16026.000,5789.000
218788398.000,48283.000,34470.000,21152.000,662.000
218788398.000,57196.000,38496.000,26687.000,35647.000
218788399.000,1417.000,4479.000,30855.000,54666.000
218788399.000,13207.000,56465.000,53895.000,42380.000
218788399.000,38024.000,17277.000,19831.000,7295.000
218788399.000,51861.000,52365.000,44676.000,4490.000
218788399.000,55175.000,19326.000,26488.000,20350.000
218788399.000,55611.000,33597.000,60735.000,56639.000
218788399.000,55949.000,32147.000,13976.000,46219.000
218788399.000,56379.000,47166.000,22335.000,59199.000
218788399.000,57544.000,24264.000,16309.000,19630.000
218788399.000,59784.000,6532.000,63110.000,50055.000
218788399.000,61052.000,12917.000,22630.000,61807.000
218788400.000,2431.000,62079.000,56968.000,23165.000
218788400.000,6040.000,10902.000,37776.000,41105.000
218788400.000,18808.000,7800.000,6009.000,53110.000
218788400.000,30612.000,19079.000,30347.000,39827.000
218788400.000,43399.000,26753.000,20608.000,37251.000
218788400.000,44669.000,13946.000,23414.000,38262.000
218788400.000,46928.000,20808.000,12095.000,34879.000
218788400.000,53448.000,12475.000,39875.000,33217.000
218788400.000,56956.000,14194.000,47960.000,21867.000
218788400.000,61301.000,29304.000,18294.000,44399.000
218788400.000,62843.000,30071.000,61041.000,12914.000
218788401.000,3338.000,32340.000,32102.000,28557.000
218788401.000,8086.000,11933.000,49042.000,62346.000
218788401.000,17806.000,47496.000,26491.000,63616.000
218788401.000,20102.000,10362.000,38258.000,41596.000
218788401.000,21669.000,41888.000,5007.000,45973.000
218788401.000,24201.000,46213.000,59258.000,49788.000
218788401.000,29243.000,33853.000,33855.000,34367.000
218788401.000,36213.000,5995.000,16711.000,2906.000
218788401.000,45241.000,22460.000,26531.000,16545.000
218788401.000,48549.000,56233.000,55723.000,49577.000
218788401.000,52795.000,46653.000,34879.000,35647.000
218788401.000,56480.000,46238.000,58017.000,38307.000
218788401.000,64614.000,47431.000,40511.000,36936.000
218788402.000,10678.000,65468.000,26545.000,64431.000
218788402.000,14255.000,27054.000,57515.000,21421.000
218788402.000,14396.000,1598.000,12863.000,46655.000
218788402.000,22105.000,2877.000,36159.000,34367.000
218788402.000,50334.000,57249.000,36495.000,32138.000
218788402.000,53960.000,42184.000,8643.000,41154.000
218788403.000,1658.000,3338.000,29227.000,22480.000
218788403.000,10370.000,21122.000,31095.000,31859.000
218788403.000,41865.000,30602.000,41855.000,45691.000
218788403.000,42628.000,59267.000,25474.000,64897.000
218788403.000,43838.000,24125.000,34367.000,35135.000
218788404.000,3448.000,19051.000,13891.000,8027.000
218788404.000,5832.000,38600.000,15811.000,35521.000
218788404.000,10118.000,7556.000,65151.000,60030.000
218788404.000,24520.000,16839.000,53699.000,19137.000
218788404.000,26171.000,34877.000,33855.000,34879.000
218788404.000,30523.000,34621.000,33599.000,33855.000
218788404.000,31291.000,38973.000,33087.000,35391.000
218788404.000,43608.000,48189.000,45119.000,34367.000
218788404.000,43695.000,4015.000,2203.000,50592.000
218788404.000,53819.000,34109.000,33599.000,34111.000
218788404.000,55116.000,44362.000,24895.000,35391.000
218788404.000,60731.000,34365.000,34111.000,34623.000
218788405.000,16955.000,34365.000,33599.000,34367.000
218788405.000,36231.000,60035.000,51078.000,60808.000
218788405.000,39808.000,13697.000,62083.000,31871.000
218788405.000,41328.000,9323.000,55638.000,11093.000
218788405.000,59552.000,13465.000,39320.000,42910.000
218788405.000,60785.000,22900.000,6251.000,57950.000
218788406.000,3213.000,30343.000,46214.000,10889.000
218788406.000,6715.000,34877.000,33855.000,34879.000
218788406.000,18262.000,61776.000,35137.000,53057.000
218788406.000,20668.000,65207.000,26023.000,29615.000
